level,unit,season,metric,variant,n,spearman_rho,p
site,ghcn_DA000021100,JFM,tmin_mean,anom_dt,70,0.0279,0.8185
site,ghcn_DA000021100,NDJFM,frost_days,value,70,-0.0712,0.5579
site,ghcn_DA000021100,NDJFM,frost_days,anom,70,-0.0712,0.5579
site,ghcn_DA000021100,NDJFM,frost_days,anom_dt,70,-0.0550,0.6510
site,ghcn_DA000021100,NDJFM,ice_days,value,61,0.0569,0.6631
site,ghcn_DA000021100,NDJFM,ice_days,anom,61,0.0569,0.6631
site,ghcn_DA000021100,NDJFM,ice_days,anom_dt,61,0.0468,0.7204
site,ghcn_DA000021100,NDJFM,precip,value,71,0.2113,0.0770
site,ghcn_DA000021100,NDJFM,precip,anom,71,0.2113,0.0770
site,ghcn_DA000021100,NDJFM,precip,anom_dt,71,0.2046,0.0869
site,ghcn_DA000021100,NDJFM,precip_days,value,71,0.0112,0.9263
site,ghcn_DA000021100,NDJFM,precip_days,anom,71,0.0112,0.9263
site,ghcn_DA000021100,NDJFM,precip_days,anom_dt,71,-0.0013,0.9915
site,ghcn_DA000021100,NDJFM,thaw_days,value,61,-0.0412,0.7527
site,ghcn_DA000021100,NDJFM,thaw_days,anom,61,-0.0412,0.7527
site,ghcn_DA000021100,NDJFM,thaw_days,anom_dt,61,-0.0254,0.8457
site,ghcn_DA000021100,NDJFM,tmax_mean,value,61,-0.0064,0.9610
site,ghcn_DA000021100,NDJFM,tmax_mean,anom,61,-0.0064,0.9610
site,ghcn_DA000021100,NDJFM,tmax_mean,anom_dt,61,-0.0015,0.9910
site,ghcn_DA000021100,NDJFM,tmean,value,59,0.0336,0.8007
site,ghcn_DA000021100,NDJFM,tmean,anom_dt,59,0.0532,0.6889
site,ghcn_DA000021100,NDJFM,tmin_mean,value,70,0.1007,0.4067
site,ghcn_DA000021100,NDJFM,tmin_mean,anom,70,0.1007,0.4067
site,ghcn_DA000021100,NDJFM,tmin_mean,anom_dt,70,0.1127,0.3528
site,ghcn_DA000030380,DJF,frost_days,value,71,0.0584,0.6285
site,ghcn_DA000030380,DJF,frost_days,anom,71,0.0584,0.6285
site,ghcn_DA000030380,DJF,frost_days,anom_dt,71,0.0648,0.5914
site,ghcn_DA000030380,DJF,ice_days,value,51,0.0083,0.9541
site,ghcn_DA000030380,DJF,ice_days,anom_dt,51,0.0442,0.7583
site,ghcn_DA000030380,DJF,precip,value,47,0.0357,0.8118
site,ghcn_DA000030380,DJF,precip,anom_dt,47,0.0372,0.8041
site,ghcn_DA000030380,DJF,precip_days,value,47,0.0791,0.5970
site,ghcn_DA000030380,DJF,precip_days,anom_dt,47,0.0972,0.5157
site,ghcn_DA000030380,DJF,thaw_days,value,51,0.0005,0.9975
site,ghcn_DA000030380,DJF,thaw_days,anom_dt,51,-0.0296,0.8365
site,ghcn_DA000030380,DJF,tmax_mean,value,51,-0.0118,0.9347
site,ghcn_DA000030380,DJF,tmax_mean,anom_dt,51,-0.0038,0.9786
site,ghcn_DA000030380,DJF,tmean,value,45,0.1094,0.4745
site,ghcn_DA000030380,DJF,tmean,anom_dt,45,0.1140,0.4560
site,ghcn_DA000030380,DJF,tmin_mean,value,71,0.0537,0.6562
site,ghcn_DA000030380,DJF,tmin_mean,anom,71,0.0537,0.6562
site,ghcn_DA000030380,DJF,tmin_mean,anom_dt,71,0.0422,0.7267
site,ghcn_DA000030380,JFM,frost_days,value,71,0.0069,0.9542
site,ghcn_DA000030380,JFM,frost_days,anom,71,0.0069,0.9542
site,ghcn_DA000030380,JFM,frost_days,anom_dt,71,0.0108,0.9289
site,ghcn_DA000030380,JFM,ice_days,value,51,0.0448,0.7551
site,ghcn_DA000030380,JFM,ice_days,anom_dt,51,0.0820,0.5671
site,ghcn_DA000030380,JFM,precip,value,47,0.1808,0.2239
site,ghcn_DA000030380,JFM,precip,anom_dt,47,0.1781,0.2309
site,ghcn_DA000030380,JFM,precip_days,value,47,0.2403,0.1037
site,ghcn_DA000030380,JFM,precip_days,anom_dt,47,0.2245,0.1292
site,ghcn_DA000030380,JFM,thaw_days,value,51,-0.0240,0.8673
site,ghcn_DA000030380,JFM,thaw_days,anom_dt,51,-0.0753,0.5993
site,ghcn_DA000030380,JFM,tmax_mean,value,51,-0.0013,0.9927
site,ghcn_DA000030380,JFM,tmax_mean,anom_dt,51,-0.0395,0.7829
site,ghcn_DA000030380,JFM,tmean,value,49,0.0357,0.8078
site,ghcn_DA000030380,JFM,tmean,anom_dt,49,0.0426,0.7716
site,ghcn_DA000030380,JFM,tmin_mean,value,71,0.0322,0.7896
site,ghcn_DA000030380,JFM,tmin_mean,anom,71,0.0322,0.7896
site,ghcn_DA000030380,JFM,tmin_mean,anom_dt,71,0.0170,0.8882
site,ghcn_DA000030380,NDJFM,frost_days,value,71,-0.0378,0.7542
site,ghcn_DA000030380,NDJFM,frost_days,anom,71,-0.0378,0.7542
site,ghcn_DA000030380,NDJFM,frost_days,anom_dt,71,-0.0145,0.9042
site,ghcn_DA000030380,NDJFM,ice_days,value,51,-0.0117,0.9348
site,ghcn_DA000030380,NDJFM,ice_days,anom_dt,51,0.0486,0.7351
site,ghcn_DA000030380,NDJFM,precip,value,47,0.1151,0.4410
site,ghcn_DA000030380,NDJFM,precip,anom_dt,47,0.1132,0.4489
site,ghcn_DA000030380,NDJFM,precip_days,value,47,0.2108,0.1549
site,ghcn_DA000030380,NDJFM,precip_days,anom_dt,47,0.2241,0.1300
site,ghcn_DA000030380,NDJFM,thaw_days,value,51,0.0202,0.8881
site,ghcn_DA000030380,NDJFM,thaw_days,anom_dt,51,-0.0341,0.8121
site,ghcn_DA000030380,NDJFM,tmax_mean,value,51,0.0360,0.8019
site,ghcn_DA000030380,NDJFM,tmax_mean,anom_dt,51,0.0052,0.9708
site,ghcn_DA000030380,NDJFM,tmean,value,48,0.1644,0.2641
site,ghcn_DA000030380,NDJFM,tmean,anom_dt,48,0.1501,0.3084
site,ghcn_DA000030380,NDJFM,tmin_mean,value,71,0.1111,0.3564
site,ghcn_DA000030380,NDJFM,tmin_mean,anom,71,0.1105,0.3588
site,ghcn_DA000030380,NDJFM,tmin_mean,anom_dt,71,0.1229,0.3071
site,ghcn_DA000032020,DJF,frost_days,value,51,-0.1503,0.2926
site,ghcn_DA000032020,DJF,frost_days,anom,51,-0.1503,0.2926
site,ghcn_DA000032020,DJF,frost_days,anom_dt,51,-0.1184,0.4081
site,ghcn_DA000032020,DJF,ice_days,value,52,-0.1325,0.3489
site,ghcn_DA000032020,DJF,ice_days,anom,52,-0.1325,0.3489
site,ghcn_DA000032020,DJF,ice_days,anom_dt,52,-0.0784,0.5807
site,ghcn_DA000032020,DJF,precip,value,64,0.0597,0.6391
site,ghcn_DA000032020,DJF,precip,anom,64,0.0597,0.6391
site,ghcn_DA000032020,DJF,precip,anom_dt,64,0.0563,0.6586
site,ghcn_DA000032020,DJF,precip_days,value,64,0.1046,0.4109
site,ghcn_DA000032020,DJF,precip_days,anom,64,0.1046,0.4109
site,ghcn_DA000032020,DJF,precip_days,anom_dt,64,0.0932,0.4640
site,ghcn_DA000032020,DJF,thaw_days,value,52,0.1261,0.3729
site,ghcn_DA000032020,DJF,thaw_days,anom,52,0.1261,0.3729
site,ghcn_DA000032020,DJF,thaw_days,anom_dt,52,0.0710,0.6171
site,ghcn_DA000032020,DJF,tmax_mean,value,52,0.1400,0.3224
site,ghcn_DA000032020,DJF,tmax_mean,anom,52,0.1400,0.3224
site,ghcn_DA000032020,DJF,tmax_mean,anom_dt,52,0.1614,0.2529
site,ghcn_DA000032020,DJF,tmean,value,54,0.1065,0.4435
site,ghcn_DA000032020,DJF,tmean,anom,54,0.1065,0.4435
site,ghcn_DA000032020,DJF,tmean,anom_dt,54,0.1331,0.3373
site,ghcn_DA000032020,DJF,tmin_mean,value,51,0.1542,0.2800
site,ghcn_DA000032020,DJF,tmin_mean,anom,51,0.1542,0.2800
site,ghcn_DA000032020,DJF,tmin_mean,anom_dt,51,0.1345,0.3468
site,ghcn_DA000032020,JFM,frost_days,value,51,-0.1037,0.4688
site,ghcn_DA000032020,JFM,frost_days,anom,51,-0.1037,0.4688
site,ghcn_DA000032020,JFM,frost_days,anom_dt,51,-0.1030,0.4719
site,ghcn_DA000032020,JFM,ice_days,value,53,-0.1094,0.4355
site,ghcn_DA000032020,JFM,ice_days,anom,53,-0.1094,0.4355
site,ghcn_DA000032020,JFM,ice_days,anom_dt,53,-0.0685,0.6261
site,ghcn_DA000032020,JFM,precip,value,64,0.1105,0.3847
site,ghcn_DA000032020,JFM,precip,anom,64,0.1105,0.3847
site,ghcn_DA000032020,JFM,precip,anom_dt,64,0.1748,0.1671
site,ghcn_DA000032020,JFM,precip_days,value,64,0.1300,0.3058
site,ghcn_DA000032020,JFM,precip_days,anom,64,0.1300,0.3058
site,ghcn_DA000032020,JFM,precip_days,anom_dt,64,0.1329,0.2951
site,ghcn_DA000032020,JFM,thaw_days,value,53,0.1089,0.4377
site,ghcn_DA000032020,JFM,thaw_days,anom,53,0.1089,0.4377
site,ghcn_DA000032020,JFM,thaw_days,anom_dt,53,0.0816,0.5612
site,ghcn_DA000032020,JFM,tmax_mean,value,53,0.1405,0.3155
site,ghcn_DA000032020,JFM,tmax_mean,anom,53,0.1405,0.3155
site,ghcn_DA000032020,JFM,tmax_mean,anom_dt,53,0.1270,0.3647
site,ghcn_DA000032020,JFM,tmean,value,55,0.0918,0.5049
site,ghcn_DA000032020,JFM,tmean,anom,55,0.0918,0.5049
site,ghcn_DA000032020,JFM,tmean,anom_dt,55,0.0932,0.4985
site,ghcn_DA000032020,JFM,tmin_mean,value,51,0.1346,0.3462
site,ghcn_DA000032020,JFM,tmin_mean,anom,51,0.1346,0.3462
site,ghcn_DA000032020,JFM,tmin_mean,anom_dt,51,0.1151,0.4211
site,ghcn_DA000032020,NDJFM,frost_days,value,52,-0.1453,0.3042
site,ghcn_DA000032020,NDJFM,frost_days,anom,52,-0.1453,0.3042
site,ghcn_DA000032020,NDJFM,frost_days,anom_dt,52,-0.1725,0.2213
site,ghcn_DA000032020,NDJFM,ice_days,value,51,-0.1451,0.3095
site,ghcn_DA000032020,NDJFM,ice_days,anom,51,-0.1445,0.3118
site,ghcn_DA000032020,NDJFM,ice_days,anom_dt,51,-0.0899,0.5303
site,ghcn_DA000032020,NDJFM,precip,value,63,0.0781,0.5430
site,ghcn_DA000032020,NDJFM,precip,anom,63,0.0781,0.5430
site,ghcn_DA000032020,NDJFM,precip,anom_dt,63,0.0905,0.4805
site,ghcn_DA000032020,NDJFM,precip_days,value,63,0.0671,0.6015
site,ghcn_DA000032020,NDJFM,precip_days,anom,63,0.0671,0.6015
site,ghcn_DA000032020,NDJFM,precip_days,anom_dt,63,0.0858,0.5038
site,ghcn_DA000032020,NDJFM,thaw_days,value,51,0.1400,0.3272
site,ghcn_DA000032020,NDJFM,thaw_days,anom,51,0.1400,0.3272
site,ghcn_DA000032020,NDJFM,thaw_days,anom_dt,51,0.1082,0.4497
site,ghcn_DA000032020,NDJFM,tmax_mean,value,51,0.2032,0.1526
site,ghcn_DA000032020,NDJFM,tmax_mean,anom,51,0.2032,0.1526
site,ghcn_DA000032020,NDJFM,tmax_mean,anom_dt,51,0.2182,0.1239
site,ghcn_DA000032020,NDJFM,tmean,value,54,0.1631,0.2386
site,ghcn_DA000032020,NDJFM,tmean,anom,54,0.1618,0.2424
site,ghcn_DA000032020,NDJFM,tmean,anom_dt,54,0.1931,0.1617
site,ghcn_DA000032020,NDJFM,tmin_mean,value,52,0.1634,0.2471
site,ghcn_DA000032020,NDJFM,tmin_mean,anom,52,0.1634,0.2471
site,ghcn_DA000032020,NDJFM,tmin_mean,anom_dt,52,0.1698,0.2288
site,ghcn_DAM00006030,DJF,precip,value,25,0.4340,0.0302
site,ghcn_DAM00006030,DJF,precip,anom_dt,25,0.4263,0.0336
site,ghcn_DAM00006030,DJF,precip_days,value,25,0.2823,0.1716
site,ghcn_DAM00006030,DJF,precip_days,anom_dt,25,0.2931,0.1551
site,ghcn_DAM00006030,DJF,tmean,value,52,0.0434,0.7601
site,ghcn_DAM00006030,DJF,tmean,anom,52,0.0434,0.7601
site,ghcn_DAM00006030,DJF,tmean,anom_dt,52,0.0697,0.6235
site,ghcn_DAM00006030,JFM,precip,value,26,0.4046,0.0404
site,ghcn_DAM00006030,JFM,precip,anom_dt,26,0.3529,0.0770
site,ghcn_DAM00006030,JFM,precip_days,value,26,0.3912,0.0481
site,ghcn_DAM00006030,JFM,precip_days,anom_dt,26,0.3519,0.0779
site,ghcn_DAM00006030,JFM,tmean,value,53,0.0440,0.7542
site,ghcn_DAM00006030,JFM,tmean,anom,53,0.0449,0.7493
site,ghcn_DAM00006030,JFM,tmean,anom_dt,53,0.0815,0.5616
site,ghcn_DAM00006030,NDJFM,precip,value,26,0.5918,0.0014
site,ghcn_DAM00006030,NDJFM,precip,anom_dt,26,0.5829,0.0018
site,ghcn_DAM00006030,NDJFM,precip_days,value,26,0.4365,0.0258
site,ghcn_DAM00006030,NDJFM,precip_days,anom_dt,26,0.4412,0.0241
site,ghcn_DAM00006030,NDJFM,tmean,value,52,0.0936,0.5093
site,ghcn_DAM00006030,NDJFM,tmean,anom,52,0.0952,0.5021
site,ghcn_DAM00006030,NDJFM,tmean,anom_dt,52,0.1079,0.4463
site,ghcn_FI000007501,DJF,frost_days,value,76,-0.1750,0.1305
site,ghcn_FI000007501,DJF,frost_days,anom,76,-0.1750,0.1305
site,ghcn_FI000007501,DJF,frost_days,anom_dt,76,-0.2164,0.0604
site,ghcn_FI000007501,DJF,ice_days,value,76,-0.0900,0.4393
site,ghcn_FI000007501,DJF,ice_days,anom,76,-0.0900,0.4393
site,ghcn_FI000007501,DJF,ice_days,anom_dt,76,-0.0805,0.4895
site,ghcn_FI000007501,DJF,precip,value,52,-0.1220,0.3889
site,ghcn_FI000007501,DJF,precip,anom_dt,52,-0.1438,0.3091
site,ghcn_FI000007501,DJF,precip_days,value,52,-0.1993,0.1567
site,ghcn_FI000007501,DJF,precip_days,anom_dt,52,-0.1743,0.2164
site,ghcn_FI000007501,DJF,rain_on_snow_days,value,19,0.4083,0.0827
site,ghcn_FI000007501,DJF,snow_cover_days,value,38,-0.0109,0.9482
site,ghcn_FI000007501,DJF,snow_cover_days,anom,38,-0.0109,0.9482
site,ghcn_FI000007501,DJF,snow_cover_days,anom_dt,38,0.0022,0.9893
site,ghcn_FI000007501,DJF,snow_depth,value,38,0.0379,0.8214
site,ghcn_FI000007501,DJF,snow_depth,anom,38,0.0379,0.8214
site,ghcn_FI000007501,DJF,snow_depth,anom_dt,38,0.0230,0.8911
site,ghcn_FI000007501,DJF,snow_max,value,38,0.1303,0.4357
site,ghcn_FI000007501,DJF,snow_max,anom,38,0.1303,0.4357
site,ghcn_FI000007501,DJF,snow_max,anom_dt,38,0.1598,0.3380
site,ghcn_FI000007501,DJF,thaw_days,value,76,0.0887,0.4462
site,ghcn_FI000007501,DJF,thaw_days,anom,76,0.0887,0.4462
site,ghcn_FI000007501,DJF,thaw_days,anom_dt,76,0.0876,0.4516
site,ghcn_FI000007501,DJF,tmax_mean,value,76,0.0424,0.7164
site,ghcn_FI000007501,DJF,tmax_mean,anom,76,0.0424,0.7164
site,ghcn_FI000007501,DJF,tmax_mean,anom_dt,76,0.0194,0.8679
site,ghcn_FI000007501,DJF,tmean,value,77,0.0469,0.6853
site,ghcn_FI000007501,DJF,tmean,anom,77,0.0469,0.6853
site,ghcn_FI000007501,DJF,tmean,anom_dt,77,0.0320,0.7824
site,ghcn_FI000007501,DJF,tmin_mean,value,76,0.0287,0.8056
site,ghcn_FI000007501,DJF,tmin_mean,anom,76,0.0287,0.8056
site,ghcn_FI000007501,DJF,tmin_mean,anom_dt,76,0.0252,0.8288
site,ghcn_FI000007501,JFM,frost_days,value,77,-0.1194,0.3011
site,ghcn_FI000007501,JFM,frost_days,anom,77,-0.1194,0.3011
site,ghcn_FI000007501,JFM,frost_days,anom_dt,77,-0.1389,0.2284
site,ghcn_FI000007501,JFM,ice_days,value,77,-0.0630,0.5863
site,ghcn_FI000007501,JFM,ice_days,anom,77,-0.0630,0.5863
site,ghcn_FI000007501,JFM,ice_days,anom_dt,77,-0.0738,0.5233
site,ghcn_FI000007501,JFM,precip,value,52,0.0511,0.7188
site,ghcn_FI000007501,JFM,precip,anom_dt,52,0.1035,0.4654
site,ghcn_FI000007501,JFM,precip_days,value,52,-0.0048,0.9730
site,ghcn_FI000007501,JFM,precip_days,anom_dt,52,0.0055,0.9689
site,ghcn_FI000007501,JFM,rain_on_snow_days,value,20,0.2441,0.2997
site,ghcn_FI000007501,JFM,rain_on_snow_days,anom_dt,20,0.0842,0.7241
site,ghcn_FI000007501,JFM,snow_cover_days,value,40,-0.0025,0.9878
site,ghcn_FI000007501,JFM,snow_cover_days,anom,40,-0.0025,0.9878
site,ghcn_FI000007501,JFM,snow_cover_days,anom_dt,40,0.0293,0.8577
site,ghcn_FI000007501,JFM,snow_depth,value,40,0.1179,0.4686
site,ghcn_FI000007501,JFM,snow_depth,anom,40,0.1179,0.4686
site,ghcn_FI000007501,JFM,snow_depth,anom_dt,40,0.1246,0.4437
site,ghcn_FI000007501,JFM,snow_max,value,40,0.1524,0.3478
site,ghcn_FI000007501,JFM,snow_max,anom,40,0.1524,0.3478
site,ghcn_FI000007501,JFM,snow_max,anom_dt,40,0.1871,0.2477
site,ghcn_FI000007501,JFM,thaw_days,value,77,0.0637,0.5820
site,ghcn_FI000007501,JFM,thaw_days,anom,77,0.0637,0.5820
site,ghcn_FI000007501,JFM,thaw_days,anom_dt,77,0.0722,0.5324
site,ghcn_FI000007501,JFM,tmax_mean,value,77,0.0031,0.9785
site,ghcn_FI000007501,JFM,tmax_mean,anom,77,0.0031,0.9785
site,ghcn_FI000007501,JFM,tmax_mean,anom_dt,77,0.0151,0.8966
site,ghcn_FI000007501,JFM,tmean,value,77,0.0244,0.8334
site,ghcn_FI000007501,JFM,tmean,anom,77,0.0244,0.8334
site,ghcn_FI000007501,JFM,tmean,anom_dt,77,0.0492,0.6710
site,ghcn_FI000007501,JFM,tmin_mean,value,77,0.0238,0.8373
site,ghcn_FI000007501,JFM,tmin_mean,anom,77,0.0238,0.8373
site,ghcn_FI000007501,JFM,tmin_mean,anom_dt,77,0.0383,0.7407
site,ghcn_FI000007501,NDJFM,frost_days,value,77,-0.1356,0.2398
site,ghcn_FI000007501,NDJFM,frost_days,anom,77,-0.1356,0.2398
site,ghcn_FI000007501,NDJFM,frost_days,anom_dt,77,-0.1081,0.3494
site,ghcn_FI000007501,NDJFM,ice_days,value,76,-0.0295,0.8006
site,ghcn_FI000007501,NDJFM,ice_days,anom,76,-0.0295,0.8006
site,ghcn_FI000007501,NDJFM,ice_days,anom_dt,76,-0.0372,0.7500
site,ghcn_FI000007501,NDJFM,precip,value,52,0.0833,0.5572
site,ghcn_FI000007501,NDJFM,precip,anom_dt,52,0.0855,0.5467
site,ghcn_FI000007501,NDJFM,precip_days,value,52,0.0039,0.9779
site,ghcn_FI000007501,NDJFM,precip_days,anom_dt,52,0.0164,0.9084
site,ghcn_FI000007501,NDJFM,rain_on_snow_days,value,19,0.3868,0.1018
site,ghcn_FI000007501,NDJFM,snow_cover_days,value,35,0.0388,0.8247
site,ghcn_FI000007501,NDJFM,snow_cover_days,anom,35,0.0388,0.8247
site,ghcn_FI000007501,NDJFM,snow_cover_days,anom_dt,35,0.0539,0.7583
site,ghcn_FI000007501,NDJFM,snow_depth,value,35,0.0287,0.8699
site,ghcn_FI000007501,NDJFM,snow_depth,anom,35,0.0287,0.8699
site,ghcn_FI000007501,NDJFM,snow_depth,anom_dt,35,0.0742,0.6717
site,ghcn_FI000007501,NDJFM,snow_max,value,35,0.1267,0.4684
site,ghcn_FI000007501,NDJFM,snow_max,anom,35,0.1267,0.4684
site,ghcn_FI000007501,NDJFM,snow_max,anom_dt,35,0.1457,0.4037
site,ghcn_FI000007501,NDJFM,thaw_days,value,76,0.0330,0.7772
site,ghcn_FI000007501,NDJFM,thaw_days,anom,76,0.0330,0.7772
site,ghcn_FI000007501,NDJFM,thaw_days,anom_dt,76,0.0226,0.8461
site,ghcn_FI000007501,NDJFM,tmax_mean,value,76,0.0805,0.4894
site,ghcn_FI000007501,NDJFM,tmax_mean,anom,76,0.0805,0.4894
site,ghcn_FI000007501,NDJFM,tmax_mean,anom_dt,76,0.0868,0.4561
site,ghcn_FI000007501,NDJFM,tmean,value,77,0.0784,0.4979
site,ghcn_FI000007501,NDJFM,tmean,anom,77,0.0784,0.4979
site,ghcn_FI000007501,NDJFM,tmean,anom_dt,77,0.0962,0.4053
site,ghcn_FI000007501,NDJFM,tmin_mean,value,77,0.0957,0.4078
site,ghcn_FI000007501,NDJFM,tmin_mean,anom,77,0.0957,0.4078
site,ghcn_FI000007501,NDJFM,tmin_mean,anom_dt,77,0.1030,0.3725
site,ghcn_FIE00146423,DJF,frost_days,value,58,-0.0564,0.6740
site,ghcn_FIE00146423,DJF,frost_days,anom,58,-0.0564,0.6740
site,ghcn_FIE00146423,DJF,frost_days,anom_dt,58,-0.0821,0.5400
site,ghcn_FIE00146423,DJF,ice_days,value,59,-0.0312,0.8143
site,ghcn_FIE00146423,DJF,ice_days,anom,59,-0.0312,0.8143
site,ghcn_FIE00146423,DJF,ice_days,anom_dt,59,-0.0431,0.7458
site,ghcn_FIE00146423,DJF,precip,value,57,0.0047,0.9721
site,ghcn_FIE00146423,DJF,precip,anom,57,0.0047,0.9721
site,ghcn_FIE00146423,DJF,precip,anom_dt,57,0.0382,0.7776
site,ghcn_FIE00146423,DJF,precip_days,value,57,0.0176,0.8965
site,ghcn_FIE00146423,DJF,precip_days,anom,57,0.0176,0.8965
site,ghcn_FIE00146423,DJF,precip_days,anom_dt,57,0.0240,0.8594
site,ghcn_FIE00146423,DJF,rain_on_snow_days,value,34,0.0208,0.9069
site,ghcn_FIE00146423,DJF,rain_on_snow_days,anom,34,0.0208,0.9069
site,ghcn_FIE00146423,DJF,rain_on_snow_days,anom_dt,34,-0.0417,0.8148
site,ghcn_FIE00146423,DJF,snow_cover_days,value,38,-0.0173,0.9181
site,ghcn_FIE00146423,DJF,snow_cover_days,anom,38,-0.0173,0.9181
site,ghcn_FIE00146423,DJF,snow_cover_days,anom_dt,38,0.0196,0.9071
site,ghcn_FIE00146423,DJF,snow_depth,value,38,0.1823,0.2733
site,ghcn_FIE00146423,DJF,snow_depth,anom,38,0.1823,0.2733
site,ghcn_FIE00146423,DJF,snow_depth,anom_dt,38,0.1666,0.3176
site,ghcn_FIE00146423,DJF,snow_max,value,38,0.1939,0.2435
site,ghcn_FIE00146423,DJF,snow_max,anom,38,0.1939,0.2435
site,ghcn_FIE00146423,DJF,snow_max,anom_dt,38,0.1794,0.2812
site,ghcn_FIE00146423,DJF,thaw_days,value,59,0.0256,0.8473
site,ghcn_FIE00146423,DJF,thaw_days,anom,59,0.0256,0.8473
site,ghcn_FIE00146423,DJF,thaw_days,anom_dt,59,0.0350,0.7923
site,ghcn_FIE00146423,DJF,tmax_mean,value,59,-0.0362,0.7852
site,ghcn_FIE00146423,DJF,tmax_mean,anom,59,-0.0362,0.7852
site,ghcn_FIE00146423,DJF,tmax_mean,anom_dt,59,-0.0504,0.7049
site,ghcn_FIE00146423,DJF,tmean,value,61,-0.0318,0.8076
site,ghcn_FIE00146423,DJF,tmean,anom,61,-0.0318,0.8076
site,ghcn_FIE00146423,DJF,tmean,anom_dt,61,-0.0399,0.7604
site,ghcn_FIE00146423,DJF,tmin_mean,value,58,-0.0277,0.8364
site,ghcn_FIE00146423,DJF,tmin_mean,anom,58,-0.0277,0.8364
site,ghcn_FIE00146423,DJF,tmin_mean,anom_dt,58,-0.0412,0.7587
site,ghcn_FIE00146423,JFM,frost_days,value,59,-0.1301,0.3260
site,ghcn_FIE00146423,JFM,frost_days,anom,59,-0.1301,0.3260
site,ghcn_FIE00146423,JFM,frost_days,anom_dt,59,-0.1678,0.2039
site,ghcn_FIE00146423,JFM,ice_days,value,59,-0.0005,0.9973
site,ghcn_FIE00146423,JFM,ice_days,anom,59,-0.0005,0.9973
site,ghcn_FIE00146423,JFM,ice_days,anom_dt,59,-0.0136,0.9185
site,ghcn_FIE00146423,JFM,precip,value,57,0.1856,0.1670
site,ghcn_FIE00146423,JFM,precip,anom,57,0.1856,0.1670
site,ghcn_FIE00146423,JFM,precip,anom_dt,57,0.1977,0.1404
site,ghcn_FIE00146423,JFM,precip_days,value,57,0.1436,0.2867
site,ghcn_FIE00146423,JFM,precip_days,anom,57,0.1436,0.2867
site,ghcn_FIE00146423,JFM,precip_days,anom_dt,57,0.1598,0.2350
site,ghcn_FIE00146423,JFM,rain_on_snow_days,value,35,0.0052,0.9763
site,ghcn_FIE00146423,JFM,rain_on_snow_days,anom,35,0.0052,0.9763
site,ghcn_FIE00146423,JFM,rain_on_snow_days,anom_dt,35,-0.1712,0.3255
site,ghcn_FIE00146423,JFM,snow_cover_days,value,40,0.0400,0.8063
site,ghcn_FIE00146423,JFM,snow_cover_days,anom,40,0.0400,0.8063
site,ghcn_FIE00146423,JFM,snow_cover_days,anom_dt,40,0.0671,0.6809
site,ghcn_FIE00146423,JFM,snow_depth,value,40,0.1452,0.3712
site,ghcn_FIE00146423,JFM,snow_depth,anom,40,0.1452,0.3712
site,ghcn_FIE00146423,JFM,snow_depth,anom_dt,40,0.1654,0.3077
site,ghcn_FIE00146423,JFM,snow_max,value,40,0.1587,0.3281
site,ghcn_FIE00146423,JFM,snow_max,anom,40,0.1587,0.3281
site,ghcn_FIE00146423,JFM,snow_max,anom_dt,40,0.1618,0.3184
site,ghcn_FIE00146423,JFM,thaw_days,value,59,-0.0017,0.9898
site,ghcn_FIE00146423,JFM,thaw_days,anom,59,-0.0017,0.9898
site,ghcn_FIE00146423,JFM,thaw_days,anom_dt,59,0.0103,0.9385
site,ghcn_FIE00146423,JFM,tmax_mean,value,59,-0.0953,0.4727
site,ghcn_FIE00146423,JFM,tmax_mean,anom,59,-0.0953,0.4727
site,ghcn_FIE00146423,JFM,tmax_mean,anom_dt,59,-0.0876,0.5095
site,ghcn_FIE00146423,JFM,tmean,value,62,-0.0827,0.5230
site,ghcn_FIE00146423,JFM,tmean,anom,62,-0.0827,0.5230
site,ghcn_FIE00146423,JFM,tmean,anom_dt,62,-0.0924,0.4750
site,ghcn_FIE00146423,JFM,tmin_mean,value,59,-0.1116,0.3999
site,ghcn_FIE00146423,JFM,tmin_mean,anom,59,-0.1116,0.3999
site,ghcn_FIE00146423,JFM,tmin_mean,anom_dt,59,-0.0734,0.5805
site,ghcn_FIE00146423,NDJFM,frost_days,value,58,-0.0092,0.9451
site,ghcn_FIE00146423,NDJFM,frost_days,anom,58,-0.0092,0.9451
site,ghcn_FIE00146423,NDJFM,frost_days,anom_dt,58,-0.0244,0.8559
site,ghcn_FIE00146423,NDJFM,ice_days,value,59,0.0404,0.7615
site,ghcn_FIE00146423,NDJFM,ice_days,anom,59,0.0404,0.7615
site,ghcn_FIE00146423,NDJFM,ice_days,anom_dt,59,0.0272,0.8377
site,ghcn_FIE00146423,NDJFM,precip,value,57,0.0352,0.7952
site,ghcn_FIE00146423,NDJFM,precip,anom,57,0.0352,0.7952
site,ghcn_FIE00146423,NDJFM,precip,anom_dt,57,0.0566,0.6760
site,ghcn_FIE00146423,NDJFM,precip_days,value,57,0.0655,0.6286
site,ghcn_FIE00146423,NDJFM,precip_days,anom,57,0.0655,0.6286
site,ghcn_FIE00146423,NDJFM,precip_days,anom_dt,57,0.0818,0.5452
site,ghcn_FIE00146423,NDJFM,rain_on_snow_days,value,32,0.0455,0.8045
site,ghcn_FIE00146423,NDJFM,rain_on_snow_days,anom,32,0.0455,0.8045
